2025-07-12 01:08:53,211 [INFO] START dynamic_face_crop | video=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app/server/media/raw_clip_1752262430577_3.mp4 | output=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app/server/media/cropped_clip_1752262430577_3.mp4
2025-07-12 01:08:53,397 [DEBUG] Frame 64: CROP | face_center_x=311 crop_width=202
2025-07-12 01:08:53,400 [DEBUG] Frame 65: CROP | face_center_x=311 crop_width=202
2025-07-12 01:08:53,402 [DEBUG] Frame 66: CROP | face_center_x=311 crop_width=202
2025-07-12 01:08:53,405 [DEBUG] Frame 67: CROP | face_center_x=310 crop_width=202
2025-07-12 01:08:53,408 [DEBUG] Frame 68: CROP | face_center_x=311 crop_width=202
2025-07-12 01:08:53,411 [DEBUG] Frame 69: CROP | face_center_x=310 crop_width=202
2025-07-12 01:08:53,415 [DEBUG] Frame 70: CROP | face_center_x=309 crop_width=202
2025-07-12 01:08:53,417 [DEBUG] Frame 71: CROP | face_center_x=309 crop_width=202
2025-07-12 01:08:53,420 [DEBUG] Frame 72: CROP | face_center_x=309 crop_width=202
2025-07-12 01:08:53,423 [DEBUG] Frame 73: CROP | face_center_x=308 crop_width=202
2025-07-12 01:08:53,426 [DEBUG] Frame 74: CROP | face_center_x=307 crop_width=202
2025-07-12 01:08:53,429 [DEBUG] Frame 75: CROP | face_center_x=307 crop_width=202
2025-07-12 01:08:53,431 [DEBUG] Frame 76: CROP | face_center_x=306 crop_width=202
2025-07-12 01:08:53,434 [DEBUG] Frame 77: CROP | face_center_x=305 crop_width=202
2025-07-12 01:08:53,437 [DEBUG] Frame 78: CROP | face_center_x=306 crop_width=202
2025-07-12 01:08:53,440 [DEBUG] Frame 79: CROP | face_center_x=306 crop_width=202
2025-07-12 01:08:53,443 [DEBUG] Frame 80: CROP | face_center_x=307 crop_width=202
2025-07-12 01:08:53,446 [DEBUG] Frame 81: CROP | face_center_x=309 crop_width=202
2025-07-12 01:08:53,449 [DEBUG] Frame 82: CROP | face_center_x=310 crop_width=202
2025-07-12 01:08:53,453 [DEBUG] Frame 83: CROP | face_center_x=312 crop_width=202
2025-07-12 01:08:53,456 [DEBUG] Frame 84: CROP | face_center_x=313 crop_width=202
2025-07-12 01:08:53,459 [DEBUG] Frame 85: CROP | face_center_x=315 crop_width=202
2025-07-12 01:08:53,461 [DEBUG] Frame 86: CROP | face_center_x=317 crop_width=202
2025-07-12 01:08:53,465 [DEBUG] Frame 87: CROP | face_center_x=319 crop_width=202
2025-07-12 01:08:53,468 [DEBUG] Frame 88: CROP | face_center_x=322 crop_width=202
2025-07-12 01:08:53,471 [DEBUG] Frame 89: CROP | face_center_x=323 crop_width=202
2025-07-12 01:08:53,474 [DEBUG] Frame 90: CROP | face_center_x=324 crop_width=202
2025-07-12 01:08:53,477 [DEBUG] Frame 91: CROP | face_center_x=326 crop_width=202
