2025-07-12 19:32:56,195 [INFO] START dynamic_face_crop | video=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/raw_clip_1752328726605_3.mp4 | output=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/cropped_clip_1752328726605_3.mp4
2025-07-12 19:32:56,382 [DEBUG] Frame 55: CROP | face_center_x=283 crop_width=202
2025-07-12 19:32:56,386 [DEBUG] Frame 56: CROP | face_center_x=283 crop_width=202
2025-07-12 19:32:56,388 [DEBUG] Frame 57: CROP | face_center_x=283 crop_width=202
2025-07-12 19:32:56,392 [DEBUG] Frame 58: CROP | face_center_x=285 crop_width=202
2025-07-12 19:32:56,395 [DEBUG] Frame 59: CROP | face_center_x=286 crop_width=202
2025-07-12 19:32:56,399 [DEBUG] Frame 60: CROP | face_center_x=287 crop_width=202
2025-07-12 19:32:56,403 [DEBUG] Frame 61: CROP | face_center_x=289 crop_width=202
2025-07-12 19:32:56,407 [DEBUG] Frame 62: CROP | face_center_x=291 crop_width=202
2025-07-12 19:32:56,410 [DEBUG] Frame 63: CROP | face_center_x=292 crop_width=202
2025-07-12 19:32:56,413 [DEBUG] Frame 64: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,417 [DEBUG] Frame 65: CROP | face_center_x=297 crop_width=202
2025-07-12 19:32:56,420 [DEBUG] Frame 66: CROP | face_center_x=300 crop_width=202
2025-07-12 19:32:56,424 [DEBUG] Frame 67: CROP | face_center_x=302 crop_width=202
2025-07-12 19:32:56,427 [DEBUG] Frame 68: CROP | face_center_x=304 crop_width=202
2025-07-12 19:32:56,430 [DEBUG] Frame 69: CROP | face_center_x=306 crop_width=202
2025-07-12 19:32:56,434 [DEBUG] Frame 70: CROP | face_center_x=309 crop_width=202
2025-07-12 19:32:56,438 [DEBUG] Frame 71: CROP | face_center_x=310 crop_width=202
2025-07-12 19:32:56,442 [DEBUG] Frame 72: CROP | face_center_x=312 crop_width=202
2025-07-12 19:32:56,445 [DEBUG] Frame 73: CROP | face_center_x=313 crop_width=202
