2025-07-12 19:32:16,493 [INFO] START dynamic_face_crop | video=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/raw_clip_1752328726605_2.mp4 | output=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/cropped_clip_1752328726605_2.mp4
2025-07-12 19:32:16,493 [INFO] Face detection ratio: 100.00% | crop_mode=ON
2025-07-12 19:32:16,494 [DEBUG] Frame 0: CROP | face_center_x=306 crop_width=202
2025-07-12 19:32:16,497 [DEBUG] Frame 1: CROP | face_center_x=305 crop_width=202
2025-07-12 19:32:16,502 [DEBUG] Frame 2: CROP | face_center_x=304 crop_width=202
2025-07-12 19:32:16,505 [DEBUG] Frame 3: CROP | face_center_x=303 crop_width=202
2025-07-12 19:32:16,508 [DEBUG] Frame 4: CROP | face_center_x=302 crop_width=202
2025-07-12 19:32:16,511 [DEBUG] Frame 5: CROP | face_center_x=301 crop_width=202
2025-07-12 19:32:16,515 [DEBUG] Frame 6: CROP | face_center_x=300 crop_width=202
2025-07-12 19:32:16,518 [DEBUG] Frame 7: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:16,522 [DEBUG] Frame 8: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:16,525 [DEBUG] Frame 9: CROP | face_center_x=298 crop_width=202
2025-07-12 19:32:16,528 [DEBUG] Frame 10: CROP | face_center_x=297 crop_width=202
2025-07-12 19:32:16,531 [DEBUG] Frame 11: CROP | face_center_x=298 crop_width=202
2025-07-12 19:32:16,534 [DEBUG] Frame 12: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:16,537 [DEBUG] Frame 13: CROP | face_center_x=300 crop_width=202
2025-07-12 19:32:16,541 [DEBUG] Frame 14: CROP | face_center_x=301 crop_width=202
2025-07-12 19:32:16,544 [DEBUG] Frame 15: CROP | face_center_x=302 crop_width=202
2025-07-12 19:32:16,547 [DEBUG] Frame 16: CROP | face_center_x=303 crop_width=202
2025-07-12 19:32:16,550 [DEBUG] Frame 17: CROP | face_center_x=303 crop_width=202
2025-07-12 19:32:16,552 [DEBUG] Frame 18: CROP | face_center_x=304 crop_width=202
2025-07-12 19:32:16,555 [DEBUG] Frame 19: CROP | face_center_x=305 crop_width=202
2025-07-12 19:32:16,559 [DEBUG] Frame 20: CROP | face_center_x=305 crop_width=202
2025-07-12 19:32:16,562 [DEBUG] Frame 21: CROP | face_center_x=306 crop_width=202
2025-07-12 19:32:16,564 [DEBUG] Frame 22: CROP | face_center_x=306 crop_width=202
2025-07-12 19:32:16,567 [DEBUG] Frame 23: CROP | face_center_x=306 crop_width=202
2025-07-12 19:32:16,573 [DEBUG] Frame 24: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:16,576 [DEBUG] Frame 25: CROP | face_center_x=308 crop_width=202
2025-07-12 19:32:16,579 [DEBUG] Frame 26: CROP | face_center_x=309 crop_width=202
2025-07-12 19:32:16,582 [DEBUG] Frame 27: CROP | face_center_x=309 crop_width=202
2025-07-12 19:32:16,584 [DEBUG] Frame 28: CROP | face_center_x=310 crop_width=202
2025-07-12 19:32:16,586 [DEBUG] Frame 29: CROP | face_center_x=311 crop_width=202
2025-07-12 19:32:16,590 [DEBUG] Frame 30: CROP | face_center_x=313 crop_width=202
2025-07-12 19:32:16,593 [DEBUG] Frame 31: CROP | face_center_x=313 crop_width=202
2025-07-12 19:32:16,595 [DEBUG] Frame 32: CROP | face_center_x=312 crop_width=202
2025-07-12 19:32:16,598 [DEBUG] Frame 33: CROP | face_center_x=312 crop_width=202
2025-07-12 19:32:16,600 [DEBUG] Frame 34: CROP | face_center_x=312 crop_width=202
2025-07-12 19:32:16,603 [DEBUG] Frame 35: CROP | face_center_x=312 crop_width=202
2025-07-12 19:32:16,606 [DEBUG] Frame 36: CROP | face_center_x=312 crop_width=202
2025-07-12 19:32:16,609 [DEBUG] Frame 37: CROP | face_center_x=312 crop_width=202
2025-07-12 19:32:16,611 [DEBUG] Frame 38: CROP | face_center_x=311 crop_width=202
2025-07-12 19:32:16,614 [DEBUG] Frame 39: CROP | face_center_x=311 crop_width=202
2025-07-12 19:32:16,616 [DEBUG] Frame 40: CROP | face_center_x=311 crop_width=202
2025-07-12 19:32:16,618 [DEBUG] Frame 41: CROP | face_center_x=311 crop_width=202
2025-07-12 19:32:16,621 [DEBUG] Frame 42: CROP | face_center_x=310 crop_width=202
2025-07-12 19:32:16,624 [DEBUG] Frame 43: CROP | face_center_x=309 crop_width=202
2025-07-12 19:32:16,627 [DEBUG] Frame 44: CROP | face_center_x=309 crop_width=202
2025-07-12 19:32:16,629 [DEBUG] Frame 45: CROP | face_center_x=308 crop_width=202
2025-07-12 19:32:16,632 [DEBUG] Frame 46: CROP | face_center_x=307 crop_width=202
2025-07-12 19:32:16,635 [DEBUG] Frame 47: CROP | face_center_x=306 crop_width=202
